runId,전략,코인페어,타임프레임,시작일,종료일,초기자금,슬리피지(%),수수료(%),Walk-Forward,WF학습종료일,WF테스트종료일,세그먼트,총수익률(%),승률(%),최대낙폭(%),샤프비율,소르티노비율,칼마비율,손익비,회복계수,총거래,승리거래,패배거래,평균수익(%),평균손실(%),최대연속손실,생성일시
78,FAIR_VALUE_GAP,KRW-CFG,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-4.2000,12.24,-28.8100,-0.0821,-0.1437,-1.4107,6.8783,-0.1458,98,12,86,7.9100,-1.1500,21,2026-04-23 18:57:47
77,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-CFG,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,30.7900,27.27,-1.9000,5.4227,51.6029,3066.5190,19.2097,16.2053,11,3,8,11.9100,-0.6200,4,2026-04-23 18:57:46
76,FAIR_VALUE_GAP,KRW-BTC,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-99.8500,16.71,-99.8500,-6.1447,-7.8975,-0.7856,2.0000,-1.0000,2585,432,2153,0.1600,-0.0800,39,2026-04-23 18:57:41
75,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-40.4000,8.45,-44.7800,-0.8039,-2.0207,-0.2600,7.5208,-0.9022,296,25,271,3.6100,-0.4800,31,2026-04-23 18:56:41
74,FAIR_VALUE_GAP,KRW-BLUR,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-99.9400,13.58,-99.9400,-5.8332,-7.9063,-0.9633,3.3636,-1.0000,2157,293,1864,0.3700,-0.1100,50,2026-04-23 18:53:37
73,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BLUR,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-83.5700,3.53,-84.2500,-3.2188,-5.1218,-0.5779,10.0909,-0.9919,312,11,301,4.4400,-0.4400,88,2026-04-23 18:53:05
72,FAIR_VALUE_GAP,KRW-BIO,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-86.5000,15.23,-86.5000,-5.1494,-7.2855,-1.1444,3.6279,-1.0000,683,104,579,1.5600,-0.4300,35,2026-04-23 18:51:25
71,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BIO,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-19.4100,7.14,-28.5500,-1.8170,-3.5940,-1.6005,7.4052,-0.6799,42,3,39,8.5900,-1.1600,19,2026-04-23 18:51:20
70,FAIR_VALUE_GAP,KRW-AXL,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-88.5800,16.05,-89.9300,-2.7475,-5.3103,-1.0389,2.9545,-0.9850,1053,169,884,0.6500,-0.2200,24,2026-04-23 18:51:04
69,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-AXL,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,22.0600,8.57,-18.8300,0.8812,3.7519,1.5325,15.3418,1.1715,70,6,64,12.1200,-0.7900,30,2026-04-23 18:50:54
68,FAIR_VALUE_GAP,KRW-ADA,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-99.9400,14.59,-99.9400,-4.1130,-6.8098,-0.8748,3.2222,-1.0000,2708,395,2313,0.2900,-0.0900,35,2026-04-23 18:50:23
67,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-73.9900,7.85,-75.2200,-1.4890,-3.1068,-0.3631,6.8636,-0.9836,433,34,399,3.0200,-0.4400,41,2026-04-23 18:49:36
66,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-65.4300,8.45,-71.8500,-1.1820,-2.6590,-0.3101,5.9394,-0.9106,485,41,444,1.9600,-0.3300,70,2026-04-23 17:30:47
65,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XLM,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-95.5500,6.68,-96.3700,-2.6709,-4.5808,-0.5419,5.9545,-0.9915,793,53,740,1.3100,-0.2200,52,2026-04-23 17:28:22
64,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-USDT,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-46.7600,12.82,-47.0700,-6.4438,-6.8589,-0.6301,1.2121,-0.9934,195,25,170,0.4000,-0.3300,20,2026-04-23 17:25:55
63,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SUPER,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-13.3900,7.14,-17.8200,-1.1426,-2.0964,-1.6848,8.1648,-0.7514,42,3,39,7.4300,-0.9100,19,2026-04-23 17:24:51
62,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-78.3600,8.16,-78.3600,-1.5994,-3.1127,-0.3887,6.3143,-1.0000,539,44,495,2.2100,-0.3500,43,2026-04-23 17:24:35
61,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SENT,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,9.4900,18.18,-4.1800,2.7369,16.9477,24.4615,11.1690,2.2703,11,2,9,7.9300,-0.7100,7,2026-04-23 17:22:01
60,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-NEWT,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-14.2800,8.08,-19.8200,-0.5743,-1.2269,-0.9486,9.1013,-0.7205,99,8,91,7.1900,-0.7900,23,2026-04-23 17:21:56
59,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-IP,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-25.2500,7.27,-34.5800,-1.5864,-2.5023,-1.1784,6.7714,-0.7302,55,4,51,7.1100,-1.0500,26,2026-04-23 17:21:31
58,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-FLOCK,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-21.3700,10.59,-29.5100,-1.1565,-2.3097,-1.3912,6.2661,-0.7242,85,9,76,6.8300,-1.0900,21,2026-04-23 17:21:11
57,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-81.9900,5.79,-82.7800,-2.1448,-4.2515,-0.4066,7.0345,-0.9905,535,31,504,2.0400,-0.2900,92,2026-04-23 17:20:52
56,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-DOGE,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-94.2300,8.50,-94.8500,-1.9997,-3.9213,-0.5167,6.0370,-0.9935,847,72,775,1.6300,-0.2700,58,2026-04-23 17:17:48
55,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-95.1100,5.84,-95.3200,-2.8832,-4.7559,-0.5367,7.1538,-0.9978,685,40,645,1.8600,-0.2600,77,2026-04-23 17:15:19
54,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CFG,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,21.3100,22.22,-1.9000,3.9761,33.8350,739.9944,18.9275,11.2158,9,2,7,13.0600,-0.6900,4,2026-04-23 17:12:57
53,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-53.1800,8.19,-58.5000,-1.1594,-2.5070,-0.2837,7.1739,-0.9091,342,28,314,3.3000,-0.4600,38,2026-04-23 17:12:54
52,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BLUR,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-89.7300,3.14,-90.2600,-3.7745,-5.6760,-0.6362,10.8947,-0.9941,382,12,370,4.1400,-0.3800,104,2026-04-23 17:10:06
51,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BIO,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-36.0900,2.70,-36.0900,-7.1121,-6.6917,-1.9902,0.3762,-1.0000,37,1,36,0.3800,-1.0100,35,2026-04-23 17:08:34
50,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-AXL,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,6.3300,8.86,-24.0800,0.4013,1.3942,0.3620,11.2941,0.2629,79,7,72,9.6000,-0.8500,32,2026-04-23 17:08:20
49,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-74.0100,8.40,-75.1200,-1.3065,-2.7418,-0.3637,6.8605,-0.9852,524,44,480,2.9500,-0.4300,45,2026-04-23 17:07:54
48,COMPOSITE_BREAKOUT,KRW-XRP,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-4.4500,9.02,-34.6000,0.0617,0.1993,-0.0311,9.9011,-0.1286,244,22,222,9.0100,-0.9100,26,2026-04-23 17:00:21
47,COMPOSITE_BREAKOUT,KRW-XLM,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-30.2100,9.92,-30.2100,-0.3828,-0.9114,-0.2720,6.5761,-1.0000,131,13,118,6.0500,-0.9200,26,2026-04-23 16:55:59
46,COMPOSITE_BREAKOUT,KRW-SUPER,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-8.1100,17.65,-25.6700,-0.0434,-0.0809,-0.7336,4.1579,-0.3159,34,6,28,11.0600,-2.6600,8,2026-04-23 16:51:42
45,COMPOSITE_BREAKOUT,KRW-SENT,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-15.9600,8.33,-24.7100,-2.6617,-4.0843,-2.7174,3.8933,-0.6459,12,1,11,8.7600,-2.2500,11,2026-04-23 16:51:15
44,COMPOSITE_BREAKOUT,KRW-NEWT,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-14.2700,10.53,-14.2700,-0.8667,-1.5380,-1.3165,5.6693,-1.0000,38,4,34,7.2000,-1.2700,14,2026-04-23 16:51:08
43,COMPOSITE_BREAKOUT,KRW-FLOCK,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-15.0900,15.22,-30.8900,-0.5279,-0.8497,-0.8576,4.4415,-0.4885,46,7,39,8.3500,-1.8800,16,2026-04-23 16:50:26
42,COMPOSITE_BREAKOUT,KRW-CHZ,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-63.6100,7.43,-65.4000,-1.2039,-2.1884,-0.3248,6.2941,-0.9726,202,15,187,4.2800,-0.6800,37,2026-04-23 16:49:54
41,COMPOSITE_BREAKOUT,KRW-CFG,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-6.8400,18.75,-14.2500,-1.1833,-2.2202,-4.2291,3.4559,-0.4800,16,3,13,9.0200,-2.6100,4,2026-04-23 16:45:38
40,COMPOSITE_BREAKOUT,KRW-ADA,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-14.9800,9.34,-27.9400,-0.0754,-0.2522,-0.1377,8.5263,-0.5361,182,17,165,6.4800,-0.7600,23,2026-04-23 16:45:33
39,COMPOSITE_BREAKOUT,KRW-BLUR,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-65.1800,5.17,-65.1800,-2.1507,-2.9151,-0.4919,5.1807,-1.0000,116,6,110,4.3000,-0.8300,34,2026-04-23 15:32:59
38,COMPOSITE_BREAKOUT,KRW-IP,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-15.1500,13.85,-32.0000,-0.4149,-0.9114,-0.7254,5.2083,-0.4734,65,9,56,8.7500,-1.6800,18,2026-04-23 15:30:17
37,COMPOSITE_BREAKOUT,KRW-AXL,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-17.7300,7.41,-24.3600,-1.0431,-1.7423,-0.9675,6.1079,-0.7278,27,2,25,8.4900,-1.3900,17,2026-04-23 15:29:44
36,COMPOSITE_BREAKOUT,KRW-DOGE,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-47.4900,8.81,-55.6100,-0.7225,-1.5315,-0.2557,7.1370,-0.8540,227,20,207,5.2100,-0.7300,24,2026-04-23 15:28:58
35,COMPOSITE_BREAKOUT,KRW-SOL,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-18.6000,10.29,-40.1900,-0.0902,-0.2413,-0.1192,7.9158,-0.4628,243,25,218,7.5200,-0.9500,37,2026-04-23 15:24:20
34,COMPOSITE_BREAKOUT,KRW-BIO,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-13.8100,10.34,-33.1200,-0.3860,-1.1829,-0.9423,5.8780,-0.4170,29,3,26,9.6400,-1.6400,22,2026-04-23 15:19:53
33,COMPOSITE_BREAKOUT,KRW-USDT,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-7.8400,5.56,-9.3000,-0.6819,-1.5593,-0.4845,10.1897,-0.8430,36,2,34,5.9100,-0.5800,16,2026-04-23 15:19:30
32,COMPOSITE_BREAKOUT,KRW-XRP,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-4.4500,9.02,-34.6000,0.0617,0.1993,-0.0311,9.9011,-0.1286,244,22,222,9.0100,-0.9100,26,2026-04-23 15:17:35
31,COMPOSITE_BREAKOUT,KRW-ETH,M15,2022-01-01 00:00:00,2026-04-23 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-16.5200,9.02,-39.0400,-0.1526,-0.4181,-0.1086,9.1358,-0.4232,255,23,232,7.4000,-0.8100,39,2026-04-23 15:07:14
30,COMPOSITE_BREAKOUT,KRW-BTC,M15,2022-01-01 00:00:00,2026-03-31 00:00:00,10000000.00,0.100,0.050,false,,,FULL,-19.2500,11.56,-29.5800,-0.2429,-0.6297,-0.1665,6.8095,-0.6508,294,34,260,4.2900,-0.6300,31,2026-04-23 01:43:34
