tradeId,runId,전략,코인페어,타임프레임,방향,체결가,수량,수수료,슬리피지,손익,누적손익,신호이유,시장레짐,체결일시
67427,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,390890.50000000,11.02051472,2153.90725458,0.10000000,0E-8,-4620611.41925727,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-08 20:45:00
66571,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,BUY,5485480.00000000,2.23023248,6116.94783220,0.10000000,0E-8,5277092.46370276,[TREND] BUY score=0.45 [MACD:BUY(61) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 00:00:00
63221,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,BUY,5485480.00000000,2.15652792,5914.79538730,0.10000000,0E-8,4772216.00333252,BUY score=0.45 [MACD:BUY(61) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 00:00:00
67428,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,389138.37210000,11.02051472,2144.25257892,0.10000000,-23607.51114677,-4644218.93040404,손절 — 저가 388000.00000000 ≤ SL 389527.90000000,TREND,2025-08-09 00:30:00
70625,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,5494489.00000000,0.78944052,2168.78612665,0.10000000,0E-8,-4583451.64830003,[TREND] STRONG_BUY score=0.63 [MACD:BUY(95) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 02:15:00
59693,295,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-AXL,H1,BUY,488.48800000,15500.83196721,3785.98520300,0.10000000,0E-8,-544492.33084415,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(67) GRID:HOLD(0)],TREND,2025-08-09 03:00:00
59713,296,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-AXL,H1,BUY,488.48800000,18517.49180328,4522.78626800,0.10000000,0E-8,1295669.73051093,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 03:00:00
65673,401,COMPOSITE_REGIME_ROUTER,KRW-AXL,H1,BUY,488.48800000,15500.83196721,3785.98520300,0.10000000,0E-8,-544492.33084415,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 03:00:00
60083,305,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BLUR,H1,BUY,119.11900000,84529.22689076,5034.51848900,0.10000000,0E-8,2573722.43561114,BUY score=0.40 [MACD:BUY(50) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 04:00:00
65769,403,COMPOSITE_REGIME_ROUTER,KRW-BLUR,H1,BUY,119.11900000,100590.21848739,5991.10311800,0.10000000,0E-8,4962795.32650586,[TREND] BUY score=0.40 [MACD:BUY(50) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 04:00:00
68309,421,COMPOSITE_REGIME_ROUTER,KRW-BLUR,M15,BUY,120.12000000,24829.24166667,1491.24425450,0.10000000,0E-8,-6275613.76304547,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2025-08-09 06:00:00
68310,421,COMPOSITE_REGIME_ROUTER,KRW-BLUR,M15,SELL,119.52036000,24829.24166667,1483.79995126,0.10000000,-17863.65067876,-6293477.41372423,손절 — 저가 119.00000000 ≤ SL 119.64000000,TREND,2025-08-09 06:45:00
60084,305,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BLUR,H1,SELL,118.52435700,84529.22689076,5009.38613247,0.10000000,-60308.61768747,2513413.81792367,손절 — 저가 118.00000000 ≤ SL 118.64300000,TREND,2025-08-09 07:00:00
65770,403,COMPOSITE_REGIME_ROUTER,KRW-BLUR,H1,SELL,118.52435700,100590.21848739,5961.19548335,0.10000000,-71767.56789335,4891027.75861252,손절 — 저가 118.00000000 ≤ SL 118.64300000,TREND,2025-08-09 07:00:00
70044,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,317.08759500,12518.65156794,1984.75455916,0.10000000,369280.28783663,-5139653.41462777,익절 — 고가 319.00000000 ≥ TP 317.40500000,TREND,2025-08-09 07:15:00
59714,296,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-AXL,H1,SELL,484.05745800,18517.49180328,4481.76500542,0.10000000,-91047.07644251,1204622.65406842,손절 — 저가 484.00000000 ≤ SL 484.54200000,TREND,2025-08-09 12:00:00
59694,295,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-AXL,H1,SELL,484.05745800,15500.83196721,3751.64665947,0.10000000,-76214.71892814,-620707.04977229,손절 — 저가 484.00000000 ≤ SL 484.54200000,TREND,2025-08-09 12:00:00
65674,401,COMPOSITE_REGIME_ROUTER,KRW-AXL,H1,SELL,484.05745800,15500.83196721,3751.64665947,0.10000000,-76214.71892814,-620707.04977229,손절 — 저가 484.00000000 ≤ SL 484.54200000,TREND,2025-08-09 12:00:00
67429,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,404103.70000000,10.61338865,2144.45481150,0.10000000,0E-8,-4644218.93040404,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 12:30:00
59305,289,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,BUY,1116.11500000,8338.77668161,4653.51686800,0.10000000,0E-8,1622169.42011799,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
65653,400,COMPOSITE_REGIME_ROUTER,KRW-ADA,H1,BUY,1116.11500000,8419.68968610,4698.67097700,0.10000000,0E-8,1734942.81178289,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
64315,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,BUY,249048.80000000,52.53147106,6541.44991486,0.10000000,0E-8,6337287.33414175,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
58585,284,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-AAVE,H1,BUY,416115.70000000,9.35979553,1947.37893441,0.10000000,0E-8,-5136415.90200264,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(68) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
58879,285,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-AAVE,H1,BUY,416115.70000000,11.86312966,2468.21725133,0.10000000,0E-8,-3835621.01868236,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
64013,356,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,BUY,249048.80000000,42.23983521,5259.89013562,0.10000000,0E-8,3136588.33908465,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
66835,412,COMPOSITE_REGIME_ROUTER,KRW-SOL,H1,BUY,249048.80000000,56.48505225,7033.76724040,0.10000000,0E-8,7566851.36625468,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
65483,399,COMPOSITE_REGIME_ROUTER,KRW-AAVE,H1,BUY,416115.70000000,18.79324032,3910.08117551,0.10000000,0E-8,-234563.08391813,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
59551,291,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,BUY,1116.11500000,9236.58654709,5154.54639700,0.10000000,0E-8,2873492.55894114,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 15:00:00
59306,289,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,SELL,1108.55133900,8338.77668161,4621.98102801,0.10000000,-72347.17787041,1549822.24224758,손절 — 저가 1106.00000000 ≤ SL 1109.66100000,TREND,2025-08-09 20:00:00
65654,400,COMPOSITE_REGIME_ROUTER,KRW-ADA,H1,SELL,1108.55133900,8419.68968610,4666.82913775,0.10000000,-73049.17862561,1661893.63315729,손절 — 저가 1106.00000000 ≤ SL 1109.66100000,TREND,2025-08-09 20:00:00
59552,291,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,SELL,1108.55133900,9236.58654709,5119.61519228,0.10000000,-80136.57102863,2793355.98791251,손절 — 저가 1106.00000000 ≤ SL 1109.66100000,TREND,2025-08-09 20:00:00
64316,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,SELL,247705.94610000,52.53147106,6506.17886947,0.10000000,-83589.71956999,6253697.61457176,손절 — 저가 247600.00000000 ≤ SL 247953.90000000,TREND,2025-08-09 21:00:00
64014,356,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,SELL,247705.94610000,42.23983521,5231.52917190,0.10000000,-67213.34675463,3069374.99233002,손절 — 저가 247600.00000000 ≤ SL 247953.90000000,TREND,2025-08-09 21:00:00
66836,412,COMPOSITE_REGIME_ROUTER,KRW-SOL,H1,SELL,247705.94610000,56.48505225,6995.84165405,0.10000000,-89880.78160007,7476970.58465462,손절 — 저가 247600.00000000 ≤ SL 247953.90000000,TREND,2025-08-09 21:00:00
70045,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,332.33200000,11711.67771084,1946.08263850,0.10000000,0E-8,-5139653.41462777,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-09 21:30:00
70046,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,330.67299600,11711.67771084,1936.36777841,0.10000000,-23312.17058590,-5162965.58521368,손절 — 저가 329.00000000 ≤ SL 331.00400000,TREND,2025-08-09 22:00:00
58880,285,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-AAVE,H1,SELL,412345.24200000,11.86312966,2445.85253527,0.10000000,-49643.50191818,-3885264.52060055,손절 — 저가 409400.00000000 ≤ SL 412758.00000000,TREND,2025-08-09 22:00:00
65484,399,COMPOSITE_REGIME_ROUTER,KRW-AAVE,H1,SELL,412345.24200000,18.79324032,3874.65161386,0.10000000,-78643.85609984,-313206.94001797,손절 — 저가 409400.00000000 ≤ SL 412758.00000000,TREND,2025-08-09 22:00:00
58586,284,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-AAVE,H1,SELL,412345.24200000,9.35979553,1929.73357644,0.10000000,-39167.82844530,-5175583.73044794,손절 — 저가 409400.00000000 ≤ SL 412758.00000000,TREND,2025-08-09 22:00:00
65328,370,COMPOSITE_BREAKOUT,KRW-XRP,H1,SELL,4457.11342500,1804.64237819,4021.74788558,0.10000000,-46610.96873810,45851.11977901,손절 — 저가 4460.00000000 ≤ SL 4461.57500000,TREND,2025-08-09 23:00:00
64750,367,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-XRP,H1,SELL,4457.11342500,1804.64237819,4021.74788558,0.10000000,-46610.96873810,45851.11977901,손절 — 저가 4460.00000000 ≤ SL 4461.57500000,TREND,2025-08-09 23:00:00
64317,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,BUY,255755.50000000,50.89220352,6507.98047868,0.10000000,0E-8,6253697.61457176,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-10 11:00:00
66837,412,COMPOSITE_REGIME_ROUTER,KRW-SOL,H1,BUY,255755.50000000,54.72241096,6997.77878814,0.10000000,0E-8,7476970.58465462,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-10 11:00:00
64015,356,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,BUY,255755.50000000,40.92172211,5232.97774955,0.10000000,0E-8,3069374.99233002,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(60) GRID:HOLD(0)],TREND,2025-08-10 11:00:00
66838,412,COMPOSITE_REGIME_ROUTER,KRW-SOL,H1,SELL,251789.55840000,54.72241096,6889.26584510,0.10000000,-230912.93071180,7246057.65394282,손절 — 저가 249800.00000000 ≤ SL 252041.60000000,TREND,2025-08-10 14:00:00
64016,356,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,SELL,251789.55840000,40.92172211,5151.83116952,0.10000000,-172677.96897876,2896697.02335126,손절 — 저가 249800.00000000 ≤ SL 252041.60000000,TREND,2025-08-10 14:00:00
64318,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,SELL,251789.55840000,50.89220352,6407.06272515,0.10000000,-214750.55025946,6038947.06431230,손절 — 저가 249800.00000000 ≤ SL 252041.60000000,TREND,2025-08-10 14:00:00
67430,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,411787.80000000,10.61338865,2185.23198136,0.10000000,77224.65293261,-4566994.27747144,[TREND] STRONG_SELL score=0.65 [MACD:SELL(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2025-08-10 16:45:00
63663,354,COMPOSITE_BREAKOUT,KRW-MOVE,H1,BUY,202.20200000,45052.11386139,4554.81376350,0.10000000,0E-8,1375658.57796145,BUY score=0.43 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(9) RSI:SELL(1) EMA_CROSS:BUY(3)],TREND,2025-08-11 12:00:00
63557,351,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-MOVE,H1,BUY,202.20200000,45052.11386139,4554.81376350,0.10000000,0E-8,1375658.57796145,BUY score=0.43 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(9) RSI:SELL(1) EMA_CROSS:BUY(3)],TREND,2025-08-11 12:00:00
63558,351,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-MOVE,H1,SELL,195.21658800,45052.11386139,4397.45997510,0.10000000,-323659.85053132,1051998.72743013,손절 — 저가 193.00000000 ≤ SL 195.41200000,TREND,2025-08-11 16:00:00
63664,354,COMPOSITE_BREAKOUT,KRW-MOVE,H1,SELL,195.21658800,45052.11386139,4397.45997510,0.10000000,-323659.85053132,1051998.72743013,손절 — 저가 193.00000000 ≤ SL 195.41200000,TREND,2025-08-11 16:00:00
62919,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,BUY,5947942.00000000,2.09514036,6230.88667157,0.10000000,0E-8,5561655.50833224,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2025-08-12 01:00:00
62920,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,SELL,5864465.66400000,2.09514036,6143.43935124,0.10000000,-187268.96668133,5374386.54165091,손절 — 저가 5868000.00000000 ≤ SL 5870336.00000000,TREND,2025-08-12 03:00:00
62921,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,BUY,5916911.00000000,2.08078312,6155.90426567,0.10000000,0E-8,5374386.54165091,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2025-08-12 12:00:00
62922,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,SELL,5872433.68800000,2.08078312,6109.63044565,0.10000000,-104813.17474389,5269573.36690702,손절 — 저가 5878000.00000000 ≤ SL 5878312.00000000,TREND,2025-08-12 14:00:00
63222,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,SELL,6063430.50000000,2.15652792,6537.97858211,0.10000000,1233913.61565855,6006129.61899107,익절 — 고가 6100000.00000000 ≥ TP 6069500.00000000,TREND,2025-08-12 21:00:00
66572,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,SELL,6063430.50000000,2.23023248,6761.42982066,0.10000000,1276085.59927938,6553178.06298214,익절 — 고가 6100000.00000000 ≥ TP 6069500.00000000,TREND,2025-08-12 21:00:00
70626,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,SELL,6061442.49000000,0.78944052,2392.57415563,0.10000000,443014.69767913,-4140436.95062090,익절 — 고가 6098000.00000000 ≥ TP 6067510.00000000,TREND,2025-08-12 21:30:00
62923,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,BUY,6087081.00000000,2.00882404,6113.93732311,0.10000000,0E-8,5269573.36690702,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(66) GRID:HOLD(0)],TREND,2025-08-12 22:00:00
63223,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,BUY,6087081.00000000,2.10572340,6408.85444970,0.10000000,0E-8,6006129.61899107,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-12 22:00:00
63373,338,COMPOSITE_BREAKOUT,KRW-ETH,H1,BUY,6087081.00000000,1.67931097,5111.05094929,0.10000000,0E-8,2764862.43819517,BUY score=0.47 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(24) RSI:SELL(5) EMA_CROSS:HOLD(0)],TREND,2025-08-12 22:00:00
62665,333,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-ETH,H1,BUY,6087081.00000000,1.67931097,5111.05094929,0.10000000,0E-8,2764862.43819517,BUY score=0.47 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(24) RSI:SELL(5) EMA_CROSS:HOLD(0)],TREND,2025-08-12 22:00:00
66573,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,BUY,6087081.00000000,2.17769150,6627.89227676,0.10000000,0E-8,6553178.06298214,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-12 22:00:00
70627,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,6291285.00000000,0.74584726,2346.16883956,0.10000000,0E-8,-4140436.95062090,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-13 05:30:00
70628,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,SELL,6253902.83700000,0.74584726,2332.22814764,0.10000000,-32559.78083362,-4172996.73145452,손절 — 저가 6245000.00000000 ≤ SL 6260163.00000000,TREND,2025-08-13 06:30:00
71283,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,270770.50000000,12.07476525,1634.74511206,0.10000000,0E-8,-5917220.34002914,[TREND] BUY score=0.53 [MACD:BUY(76) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-13 11:45:00
71284,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,269518.41180000,12.07476525,1627.18577652,0.10000000,-18380.60197588,-5935600.94200502,손절 — 저가 269300.00000000 ≤ SL 269788.20000000,TREND,2025-08-13 14:30:00
68311,421,COMPOSITE_REGIME_ROUTER,KRW-BLUR,M15,BUY,120.12000000,24710.15000000,1484.09160900,0.10000000,0E-8,-6293477.41372423,[TREND] BUY score=0.54 [MACD:BUY(78) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-13 14:30:00
68312,421,COMPOSITE_REGIME_ROUTER,KRW-BLUR,M15,SELL,119.52036000,24710.15000000,1476.68301183,0.10000000,-17777.96896683,-6311255.38269106,손절 — 저가 119.00000000 ≤ SL 119.64000000,TREND,2025-08-13 16:30:00
70047,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,330.33000000,11726.14545455,1936.74881400,0.10000000,0E-8,-5162965.58521368,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2025-08-13 16:45:00
71285,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,275074.80000000,11.83231077,1627.38525930,0.10000000,0E-8,-5935600.94200502,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-13 18:30:00
59931,304,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BLUR,H1,BUY,123.12300000,88606.84552846,5454.77032100,0.10000000,0E-8,3623302.42911223,BUY score=0.45 [MACD:BUY(90) VWAP:SELL(58) GRID:SELL(80)],TREND,2025-08-13 19:00:00
65771,403,COMPOSITE_REGIME_ROUTER,KRW-BLUR,H1,BUY,123.12300000,96852.21138211,5962.36741100,0.10000000,0E-8,4891027.75861252,[TREND] STRONG_BUY score=0.60 [MACD:BUY(90) SUPERTREND:BUY(50) GRID:SELL(80)],TREND,2025-08-13 19:00:00
60085,305,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BLUR,H1,BUY,123.12300000,81388.05691057,5010.37086550,0.10000000,0E-8,2513413.81792367,STRONG_BUY score=0.60 [MACD:BUY(90) SUPERTREND:BUY(50) GRID:SELL(80)],TREND,2025-08-13 19:00:00
71286,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,273104.02260000,11.83231077,1615.72583397,0.10000000,-26561.96174856,-5962162.90375358,손절 — 저가 273000.00000000 ≤ SL 273377.40000000,TREND,2025-08-13 20:15:00
60086,305,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BLUR,H1,SELL,121.51236600,81388.05691057,4944.82767967,0.10000000,-141041.57019927,2372372.24772440,손절 — 저가 121.00000000 ≤ SL 121.63400000,TREND,2025-08-13 21:00:00
65772,403,COMPOSITE_REGIME_ROUTER,KRW-BLUR,H1,SELL,121.51236600,96852.21138211,5884.37067869,0.10000000,-167840.20271690,4723187.55589561,손절 — 저가 121.00000000 ≤ SL 121.63400000,TREND,2025-08-13 21:00:00
59932,304,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BLUR,H1,SELL,121.51236600,88606.84552846,5383.41372198,0.10000000,-153551.38208387,3469751.04702837,손절 — 저가 121.00000000 ≤ SL 121.63400000,TREND,2025-08-13 21:00:00
70048,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,327.68498700,11726.14545455,1921.24091042,0.10000000,-34873.79689160,-5197839.38210527,손절 — 저가 328.00000000 ≤ SL 328.01300000,TREND,2025-08-13 23:45:00
70703,427,COMPOSITE_REGIME_ROUTER,KRW-IP,M15,BUY,8203.19500000,976.20500305,4004.00000000,0.10000000,0E-8,0E-8,[TREND] BUY score=0.53 [MACD:BUY(76) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-14 04:45:00
70704,427,COMPOSITE_REGIME_ROUTER,KRW-IP,M15,SELL,8167.22460000,976.20500305,3986.44275778,0.10000000,-43104.92719949,-43104.92719949,손절 — 저가 8170.00000000 ≤ SL 8175.40000000,TREND,2025-08-14 05:15:00
70629,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,6479473.00000000,0.72016113,2333.13229874,0.10000000,0E-8,-4172996.73145452,[TREND] STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2025-08-14 06:30:00
70630,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,SELL,6441151.40100000,0.72016113,2319.33343572,0.10000000,-32250.19177371,-4205246.92322823,손절 — 저가 6447000.00000000 ≤ SL 6447599.00000000,TREND,2025-08-14 07:45:00
60894,314,COMPOSITE_BREAKOUT,KRW-BTC,H1,SELL,169320630.67920000,0.10198606,8634.17199984,0.10000000,1537643.96938625,11160783.06706400,익절 — 고가 169900000.00000000 ≥ TP 169490120.80000000,TRANSITIONAL,2025-08-14 09:00:00
60308,309,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-BTC,H1,SELL,169320630.67920000,0.10198606,8634.17199984,0.10000000,1537643.96938625,11160783.06706400,익절 — 고가 169900000.00000000 ≥ TP 169490120.80000000,TRANSITIONAL,2025-08-14 09:00:00
63631,353,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-MOVE,H1,BUY,200.20000000,37501.76000000,3753.92617600,0.10000000,0E-8,-624560.59187747,BUY score=0.46 [MACD:BUY(62) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-14 09:00:00
66631,411,COMPOSITE_REGIME_ROUTER,KRW-MOVE,H1,BUY,200.20000000,41441.06500000,4148.25060650,0.10000000,0E-8,360266.45844839,[TREND] BUY score=0.46 [MACD:BUY(62) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-14 09:00:00
57842,278,COMPOSITE_BREAKOUT,KRW-BTC,H1,SELL,169320630.67920000,0.10048130,8506.77854373,0.10000000,1514956.70075980,10848563.65581932,익절 — 고가 169900000.00000000 ≥ TP 169490120.80000000,TREND,2025-08-14 09:00:00
65185,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,BUY,4510.50600000,1857.89636041,4190.02634050,0.10000000,0E-8,464601.86907260,STRONG_BUY score=0.63 [MACD:BUY(96) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-14 10:00:00
67011,415,COMPOSITE_REGIME_ROUTER,KRW-XRP,H1,BUY,4510.50600000,1892.01642255,4266.97571301,0.10000000,0E-8,656782.15832412,[TREND] STRONG_BUY score=0.63 [MACD:BUY(96) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2025-08-14 10:00:00
64939,368,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-XRP,H1,BUY,4510.50600000,2083.50621394,4698.83363951,0.10000000,0E-8,1735348.43418210,BUY score=0.48 [MACD:BUY(96) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2025-08-14 10:00:00
59101,287,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-ADA,H1,BUY,1283.28200000,11934.08580343,7657.39874900,0.10000000,0E-8,9124372.05314519,BUY score=0.49 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(29) RSI:SELL(50) EMA_CROSS:HOLD(0)],TREND,2025-08-14 10:00:00
59663,293,COMPOSITE_BREAKOUT,KRW-ADA,H1,BUY,1283.28200000,11934.08580343,7657.39874900,0.10000000,0E-8,9124372.05314519,BUY score=0.49 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(29) RSI:SELL(50) EMA_CROSS:HOLD(0)],TREND,2025-08-14 10:00:00
70049,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,339.33900000,11332.53097345,1922.78486400,0.10000000,0E-8,-5197839.38210527,[TREND] STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2025-08-14 10:45:00
71287,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,279779.50000000,11.55731664,1616.75013544,0.10000000,0E-8,-5962162.90375358,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2025-08-14 11:45:00
66363,406,COMPOSITE_REGIME_ROUTER,KRW-DOGE,H1,BUY,347.34700000,36926.87319885,6413.21931250,0.10000000,0E-8,6017030.95888462,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2025-08-14 12:00:00
